Flight_Nr,33,Cost,1263.2010214795268
Long,Lat,Flight_Level,Time
-24.0,34.0,310.0,06:10:00
-23.957943925233646,34.0,309.86857479280184,06:10:15
-23.91588785046729,34.0,309.7371495856037,06:10:30
-23.873831775700936,34.0,309.6057243784055,06:10:45
-23.83177570093458,34.0,309.47429917120735,06:11:00
-23.789719626168225,34.0,309.3428739640092,06:11:15
-23.747663551401867,34.0,309.211448756811,06:11:30
-23.705607476635514,34.0,309.08002354961286,06:11:45
-23.663551401869157,34.0,308.9485983424147,06:12:00
-23.621495327102803,34.0,308.81717313521654,06:12:15
-23.57943925233645,34.0,308.6857479280184,06:12:30
-23.537383177570092,34.0,308.5543227208202,06:12:45
-23.49532710280374,34.0,308.42289751362205,06:13:00
-23.45327102803738,34.0,308.2914723064239,06:13:15
-23.411214953271028,34.0,308.1600470992257,06:13:30
-23.36915887850467,34.0,308.02862189202756,06:13:45
-23.327102803738317,34.0,307.8971966848294,06:14:00
-23.28504672897196,34.0,307.76577147763123,06:14:15
-23.242990654205606,34.0,307.63434627043307,06:14:30
-23.20093457943925,34.0,307.5029210632349,06:14:45
-23.158878504672895,34.0,307.37149585603674,06:15:00
-23.11682242990654,34.0,307.2400706488386,06:15:15
-23.074766355140184,34.0,307.1086454416404,06:15:30
-23.03271028037383,34.0,306.97722023444226,06:15:45
-22.990654205607473,34.0,306.8457950272441,06:16:00
-22.94859813084112,34.0,306.71436982004593,06:16:15
-22.906542056074763,34.0,306.58294461284777,06:16:30
-22.86448598130841,34.0,306.4515194056496,06:16:45
-22.82242990654205,34.0,306.32009419845144,06:17:00
-22.780373831775698,34.0,306.1886689912533,06:17:15
-22.738317757009344,34.0,306.0572437840551,06:17:30
-22.696261682242987,34.0,305.92581857685695,06:17:45
-22.654205607476634,34.0,305.7943933696588,06:18:00
-22.612149532710276,34.0,305.66296816246063,06:18:15
-22.570093457943923,34.0,305.53154295526247,06:18:30
-22.528037383177566,34.0,305.4001177480643,06:18:45
-22.485981308411212,34.0,305.26869254086614,06:19:00
-22.443925233644855,34.0,305.137267333668,06:19:15
-22.4018691588785,34.0,305.0058421264698,06:19:30
-22.359813084112147,34.0,304.87441691927165,06:19:45
-22.31775700934579,34.0,304.7429917120735,06:20:00
-22.275700934579437,34.0,304.6115665048753,06:20:15
-22.23364485981308,34.0,304.48014129767716,06:20:30
-22.191588785046726,34.0,304.348716090479,06:20:45
-22.14953271028037,34.0,304.21729088328084,06:21:00
-22.107476635514015,34.0,304.0858656760827,06:21:15
-22.065420560747658,34.0,303.9544404688845,06:21:30
-22.023364485981304,34.0,303.82301526168635,06:21:45
-21.981308411214947,34.0,303.6915900544882,06:22:00
-21.939252336448593,34.0,303.56016484729,06:22:15
-21.89719626168224,34.0,303.42873964009186,06:22:30
-21.855140186915882,34.0,303.2973144328937,06:22:45
-21.81308411214953,34.0,303.16588922569554,06:23:00
-21.77102803738317,34.0,303.0344640184974,06:23:15
-21.728971962616818,34.0,302.90303881129927,06:23:30
-21.68691588785046,34.0,302.7716136041011,06:23:45
-21.644859813084107,34.0,302.64018839690294,06:24:00
-21.60280373831775,34.0,302.5087631897048,06:24:15
-21.560747663551396,34.0,302.3773379825066,06:24:30
-21.518691588785043,34.0,302.24591277530845,06:24:45
-21.476635514018685,34.0,302.1144875681103,06:25:00
-21.43457943925233,34.0,301.9830623609121,06:25:15
-21.392523364485974,34.0,301.8516371537139,06:25:30
-21.35046728971962,34.0,301.72021194651575,06:25:45
-21.308411214953264,34.0,301.5887867393176,06:26:00
-21.26635514018691,34.0,301.4573615321194,06:26:15
-21.224299065420553,34.0,301.32593632492126,06:26:30
-21.1822429906542,34.0,301.1945111177231,06:26:45
-21.140186915887842,34.0,301.06308591052493,06:27:00
-21.09813084112149,34.0,300.9316607033268,06:27:15
-21.056074766355135,34.0,300.80023549612866,06:27:30
-21.014018691588777,34.0,300.6688102889305,06:27:45
-20.971962616822424,34.0,300.53738508173234,06:28:00
-20.929906542056067,34.0,300.4059598745342,06:28:15
-20.887850467289713,34.0,300.27453466733596,06:28:30
-20.845794392523356,34.0,300.1431094601378,06:28:45
-20.803738317757002,34.0,300.01168425293963,06:29:00
-20.761682242990645,34.0,299.88025904574147,06:29:15
-20.71962616822429,34.0,299.7488338385433,06:29:30
-20.677570093457938,34.0,299.61740863134514,06:29:45
-20.63551401869158,34.0,299.485983424147,06:30:00
-20.593457943925227,34.0,299.3545582169488,06:30:15
-20.55140186915887,34.0,299.22313300975065,06:30:30
-20.509345794392516,34.0,299.0917078025525,06:30:45
-20.46728971962616,34.0,298.96028259535433,06:31:00
-20.425233644859805,34.0,298.8288573881562,06:31:15
-20.383177570093448,34.0,298.69743218095806,06:31:30
-20.341121495327094,34.0,298.5660069737599,06:31:45
-20.29906542056074,34.0,298.43458176656173,06:32:00
-20.257009345794383,34.0,298.3031565593636,06:32:15
-20.21495327102803,34.0,298.1717313521654,06:32:30
-20.172897196261673,34.0,298.04030614496725,06:32:45
-20.13084112149532,34.0,297.9088809377691,06:33:00
-20.08878504672896,34.0,297.7774557305709,06:33:15
-20.046728971962608,34.0,297.64603052337276,06:33:30
-20.00467289719625,34.0,297.5146053161746,06:33:45
-19.962616822429897,34.0,297.38318010897643,06:34:00
-19.92056074766354,34.0,297.25175490177827,06:34:15
-19.878504672897186,34.0,297.1203296945801,06:34:30
-19.836448598130833,34.0,296.98890448738194,06:34:45
-19.794392523364476,34.0,296.8574792801838,06:35:00
-19.752336448598122,34.0,296.7260540729856,06:35:15
-19.710280373831765,34.0,296.59462886578746,06:35:30
-19.66822429906541,34.0,296.4632036585893,06:35:45
-19.626168224299054,34.0,296.33177845139113,06:36:00
-19.5841121495327,34.0,296.20035324419297,06:36:15
-19.542056074766343,34.0,296.0689280369948,06:36:30
-19.49999999999999,34.0,295.93750282979664,06:36:45
-19.460176991150433,34.01011513940432,295.81305595218424,06:37:00
-19.420353982300874,34.02023027880864,295.6886090745718,06:37:15
-19.380530973451318,34.03034541821296,295.5641621969594,06:37:30
-19.34070796460176,34.04046055761728,295.43971531934693,06:37:45
-19.300884955752203,34.0505756970216,295.31526844173453,06:38:00
-19.261061946902643,34.06069083642593,295.1908215641221,06:38:15
-19.221238938053087,34.07080597583025,295.0663746865097,06:38:30
-19.18359374999999,34.084274718581995,294.9487334975167,06:38:45
-19.14843749999999,34.10157615087366,294.83887023837445,06:39:00
-19.11328124999999,34.11887758316533,294.7290069792323,06:39:15
-19.07812499999999,34.136179015456996,294.61914372009005,06:39:30
-19.04296874999999,34.15348044774866,294.5092804609478,06:39:45
-19.00781249999999,34.17078188004033,294.39941720180565,06:40:00
-18.97265624999999,34.188083312332,294.2895539426634,06:40:15
-18.93749999999999,34.205384744623665,294.1796906835212,06:40:30
-18.90234374999999,34.22268617691533,294.069827424379,06:40:45
-18.86718749999999,34.239987609207,293.9599641652368,06:41:00
-18.83203124999999,34.25728904149866,293.85010090609455,06:41:15
-18.79687499999999,34.274590473790326,293.7402376469523,06:41:30
-18.76171874999999,34.29189190608199,293.63037438781015,06:41:45
-18.726562499999986,34.30919333837366,293.5205111286679,06:42:00
-18.691406249999986,34.32649477066533,293.4106478695257,06:42:15
-18.656249999999986,34.343796202956995,293.30078461038346,06:42:30
-18.621093749999986,34.36109763524866,293.19092135124123,06:42:45
-18.585937499999986,34.37839906754033,293.08105809209906,06:43:00
-18.550781249999986,34.395700499831996,292.9711948329568,06:43:15
-18.515624999999986,34.41300193212366,292.8613315738146,06:43:30
-18.480468749999986,34.43030336441533,292.7514683146724,06:43:45
-18.445312499999986,34.447604796707,292.6416050555302,06:44:00
-18.410156249999986,34.464906228998665,292.53174179638796,06:44:15
-18.374999999999986,34.48220766129033,292.4218785372458,06:44:30
-18.339843749999986,34.49950909358199,292.31201527810356,06:44:45
-18.304687499999986,34.51681052587366,292.2021520189613,06:45:00
-18.269531249999986,34.534111958165326,292.09228875981916,06:45:15
-18.234374999999986,34.55141339045699,291.9824255006769,06:45:30
-18.199218749999986,34.56871482274866,291.8725622415347,06:45:45
-18.164062499999986,34.58601625504033,291.7626989823925,06:46:00
-18.128906249999986,34.603317687331995,291.6528357232503,06:46:15
-18.093749999999986,34.62061911962366,291.54297246410806,06:46:30
-18.058593749999986,34.63792055191533,291.4331092049659,06:46:45
-18.023437499999986,34.655221984206996,291.32324594582366,06:47:00
-17.988281249999986,34.67252341649866,291.2133826866814,06:47:15
-17.953124999999986,34.68982484879033,291.10351942753925,06:47:30
-17.917968749999986,34.707126281082,290.993656168397,06:47:45
-17.882812499999986,34.724427713373665,290.8837929092548,06:48:00
-17.847656249999986,34.74172914566533,290.77392965011256,06:48:15
-17.812499999999986,34.759030577957,290.66406639097033,06:48:30
-17.777343749999986,34.77633201024866,290.55420313182816,06:48:45
-17.742187499999986,34.793633442540326,290.44433987268593,06:49:00
-17.707031249999986,34.81093487483199,290.3344766135437,06:49:15
-17.672093023255798,34.82812901141953,290.2252946769388,06:49:30
-17.637209302325566,34.845296324081026,290.1162830709682,06:49:45
-17.602325581395334,34.862463636742525,290.0072714649977,06:50:00
