Flight_Nr,88,Cost,1178.3048684070018
Long,Lat,Flight_Level,Time
-22,34,310,07:10:00
-21.5,34.21644672742264,310.1724006488335,07:13:28
-21.0,34.43506780145996,310.44005204709083,07:16:56
-20.5,34.655863222111954,310.8029541947718,07:20:24
-20.0,34.87883298937865,311.26110709187657,07:23:53
-19.5,35.10397710326002,311.8145107384051,07:27:22
-19.0,35.33129556375607,312.4631651343574,07:30:53
-18.5,35.56078837086681,313.2070702797334,07:34:24
-18.0,35.792455524592235,314.0462261745331,07:37:55
-17.5,36.02629702493235,314.9806328187567,07:41:27
-17.0,36.26231287188713,316.0102902124039,07:44:59
-16.5,36.50050306545661,317.1351983554748,07:48:31
-16.0,36.74086760564077,318.35535724796955,07:52:05
-15.5,36.98340649243962,319.67076688988794,07:55:39
-15.0,37.22811972585315,321.08142728123016,07:59:14
-14.5,37.47500730588136,322.58733842199604,08:02:49
-14.0,37.724069232524265,324.18850031218574,08:06:24
-13.5,37.97530550578185,325.88491295179915,08:10:00
-13.0,38.2287161256541,327.67657634083633,08:13:36
-12.5,38.48430109214106,329.5634904792972,08:17:14
-12.0,38.742060405242704,331.5456553671819,08:20:54
-11.5,39.00199406495902,333.62307100449027,08:24:34
-11.0,39.264102071290026,335.79573739122236,08:28:15
-10.5,39.52838442423571,338.0636545273783,08:31:56
-10.0,39.79484112379608,340.4268224129578,08:35:39
-9.5,40.06347216997114,342.88524104796113,08:39:22
-9.0,40.33427756276088,345.4389104323883,08:43:05
-8.5,40.60725730216531,348.08783056623906,08:46:49
-8.0,40.88241138818442,350.80035925595115,08:50:35
-7.5,41.15973982081822,353.28382492212,08:54:22
-7.0,41.439242600066706,355.4670406481215,08:58:10
-6.5,41.72091972592986,357.3500064339558,09:01:58
-6.0,42.00477119840771,358.93272227962285,09:05:47
-5.5,42.29079701750024,360.2151881851226,09:09:37
-5.0,42.57899718320746,361.19740415045516,09:13:27
-4.5,42.86937169552935,361.87937017562035,09:17:18
-4.0,43.161921048002256,362.26108626061847,09:21:09
-3.5,43.45759437013797,362.3425524054492,09:25:02
-3.0,43.75725760574032,362.12376861011273,09:28:55
-2.5,44.06091075480928,361.604734874609,09:32:50
-2.0,44.36855381734488,360.78545119893795,09:36:46
-1.5,44.68018679334709,359.66591758309977,09:40:43
-1.0,44.99580968281594,358.2461340270943,09:44:42
-0.5,45.31542248575139,356.52610053092155,09:48:41
0.0,45.63902520215348,354.5058170945815,09:52:42
0.5,45.966617832022195,352.1852837180743,09:56:44
1.0,46.29820037535752,349.56450040152356,10:00:45
1.5,46.63377283215948,346.88732518675926,10:04:48
2.0,46.97333520242806,344.39759414246214,10:08:52
2.5,47.31688748616327,342.09530726863204,10:12:57
3.0,47.664429683365086,339.980464565269,10:17:04
3.5,48.01596179403355,338.05306603237307,10:21:11
4.0,48.37148381816862,336.31311166994425,10:25:20
4.5,48.730995755770316,334.7606014779824,10:29:30
