Flight_Nr,97,Cost,1090.3059458531532
Long,Lat,Flight_Level,Time
-14.0,34.0,300.0,06:00:00
-13.957943925233645,34.0,300.1911638100413,06:00:15
-13.91588785046729,34.0,300.38232762008266,06:00:30
-13.873831775700934,34.0,300.57349143012397,06:00:45
-13.831775700934578,34.0,300.76465524016527,06:01:00
-13.789719626168225,34.0,300.9558190502066,06:01:15
-13.74766355140187,34.0,301.14698286024793,06:01:30
-13.705607476635514,34.0,301.33814667028923,06:01:45
-13.663551401869158,34.0,301.5293104803306,06:02:00
-13.621495327102803,34.0,301.7204742903719,06:02:15
-13.579439252336448,34.0,301.91163810041326,06:02:30
-13.537383177570092,34.0,302.10280191045456,06:02:45
-13.495327102803737,34.0,302.29396572049586,06:03:00
-13.453271028037381,34.0,302.4851295305372,06:03:15
-13.411214953271026,34.0,302.6762933405785,06:03:30
-13.369158878504672,34.0,302.8674571506198,06:03:45
-13.327102803738317,34.0,303.0586209606612,06:04:00
-13.285046728971961,34.0,303.2497847707025,06:04:15
-13.242990654205606,34.0,303.44094858074385,06:04:30
-13.20093457943925,34.0,303.63211239078515,06:04:45
-13.158878504672895,34.0,303.8232762008265,06:05:00
-13.11682242990654,34.0,304.0144400108678,06:05:15
-13.074766355140184,34.0,304.2056038209092,06:05:30
-13.032710280373829,34.0,304.3967676309505,06:05:45
-12.990654205607473,34.0,304.58793144099184,06:06:00
-12.94859813084112,34.0,304.77909525103314,06:06:15
-12.906542056074764,34.0,304.97025906107444,06:06:30
-12.864485981308409,34.0,305.1614228711158,06:06:45
-12.822429906542054,34.0,305.3525866811571,06:07:00
-12.780373831775698,34.0,305.5437504911984,06:07:15
-12.738317757009343,34.0,305.73491430123977,06:07:30
-12.696261682242987,34.0,305.9260781112811,06:07:45
-12.654205607476632,34.0,306.1172419213224,06:08:00
-12.612149532710276,34.0,306.30840573136373,06:08:15
-12.570093457943921,34.0,306.49956954140504,06:08:30
-12.528037383177567,34.0,306.69073335144634,06:08:45
-12.485981308411212,34.0,306.8818971614877,06:09:00
-12.443925233644856,34.0,307.073060971529,06:09:15
-12.401869158878501,34.0,307.2642247815703,06:09:30
-12.359813084112146,34.0,307.45538859161167,06:09:45
-12.31775700934579,34.0,307.64655240165297,06:10:00
-12.275700934579435,34.0,307.8377162116943,06:10:15
-12.23364485981308,34.0,308.02888002173563,06:10:30
-12.191588785046724,34.0,308.22004383177693,06:10:45
-12.14953271028037,34.0,308.4112076418183,06:11:00
-12.107476635514015,34.0,308.6023714518596,06:11:15
-12.06542056074766,34.0,308.79353526190096,06:11:30
-12.023364485981304,34.0,308.98469907194226,06:11:45
-11.981308411214949,34.0,309.1758628819836,06:12:00
-11.939252336448593,34.0,309.3670266920249,06:12:15
-11.897222222222217,34.0,309.5580724997144,06:12:30
-11.85555555555555,34.0,309.7474662744776,06:12:45
-11.813888888888883,34.0,309.9368600492407,06:13:00
-11.772222222222217,34.0,310.12625382400387,06:13:15
-11.73055555555555,34.0,310.31564759876704,06:13:30
-11.688888888888883,34.0,310.5050413735302,06:13:45
-11.647222222222217,34.0,310.6944351482934,06:14:00
-11.60555555555555,34.0,310.8838289230565,06:14:15
-11.563888888888883,34.0,311.0732226978197,06:14:30
-11.522222222222217,34.0,311.26261647258286,06:14:45
-11.480555555555549,34.0,311.45201024734604,06:15:00
-11.438888888888883,34.0,311.64140402210916,06:15:15
-11.397222222222217,34.0,311.83079779687233,06:15:30
-11.355555555555549,34.0,312.0201915716355,06:15:45
-11.313888888888883,34.0,312.2095853463987,06:16:00
-11.272222222222215,34.0,312.39897912116186,06:16:15
-11.230555555555549,34.0,312.588372895925,06:16:30
-11.188888888888883,34.0,312.77776667068815,06:16:45
-11.147222222222215,34.0,312.9671604454513,06:17:00
-11.105555555555549,34.0,313.1565542202145,06:17:15
-11.063888888888881,34.0,313.3459479949776,06:17:30
-11.022222222222215,34.0,313.5353417697408,06:17:45
-10.980555555555549,34.0,313.724735544504,06:18:00
-10.938888888888881,34.0,313.91412931926715,06:18:15
-10.897222222222215,34.0,314.1035230940303,06:18:30
-10.855555555555549,34.0,314.29291686879344,06:18:45
-10.813888888888881,34.0,314.4823106435566,06:19:00
-10.772222222222215,34.0,314.6717044183198,06:19:15
-10.730555555555547,34.0,314.86109819308297,06:19:30
-10.688888888888881,34.0,315.0504919678461,06:19:45
-10.647222222222215,34.0,315.23988574260926,06:20:00
-10.605555555555547,34.0,315.42927951737244,06:20:15
-10.563888888888881,34.0,315.6186732921356,06:20:30
-10.522222222222213,34.0,315.8080670668988,06:20:45
-10.480555555555547,34.0,315.99746084166196,06:21:00
-10.438888888888881,34.0,316.18685461642514,06:21:15
-10.397222222222213,34.0,316.3762483911883,06:21:30
-10.355555555555547,34.0,316.5656421659515,06:21:45
-10.31388888888888,34.0,316.7550359407146,06:22:00
-10.272222222222213,34.0,316.9444297154778,06:22:15
-10.230555555555547,34.0,317.13382349024096,06:22:30
-10.18888888888888,34.0,317.32321726500413,06:22:45
-10.147222222222213,34.0,317.5126110397673,06:23:00
-10.105555555555547,34.0,317.7020048145304,06:23:15
-10.06388888888888,34.0,317.8913985892936,06:23:30
-10.022222222222213,34.0,318.0807923640568,06:23:45
-9.980555555555545,34.0,318.27018613881995,06:24:00
-9.93888888888888,34.0,318.45957991358307,06:24:15
-9.897222222222213,34.0,318.64897368834625,06:24:30
-9.855555555555545,34.0,318.8383674631094,06:24:45
-9.81388888888888,34.0,319.0277612378726,06:25:00
-9.772222222222211,34.0,319.21715501263577,06:25:15
-9.730555555555545,34.0,319.4065487873989,06:25:30
-9.68888888888888,34.0,319.59594256216207,06:25:45
-9.647222222222211,34.0,319.78533633692524,06:26:00
-9.605555555555545,34.0,319.9747301116884,06:26:15
-9.563888888888878,34.0,320.16412388645153,06:26:30
-9.522222222222211,34.0,320.3535176612147,06:26:45
-9.480555555555545,34.0,320.5429114359779,06:27:00
-9.438888888888878,34.0,320.73230521074106,06:27:15
-9.397222222222211,34.0,320.92169898550424,06:27:30
-9.355555555555545,34.0,321.11109276026735,06:27:45
-9.313888888888878,34.0,321.30048653503053,06:28:00
-9.272222222222211,34.0,321.4898803097937,06:28:15
-9.230555555555544,34.0,321.6792740845569,06:28:30
-9.188888888888878,34.0,321.86866785932,06:28:45
-9.147222222222211,34.0,322.0580616340832,06:29:00
-9.105555555555544,34.0,322.24745540884635,06:29:15
-9.063888888888878,34.0,322.4368491836095,06:29:30
-9.02222222222221,34.0,322.6262429583727,06:29:45
-8.980555555555544,34.0,322.8156367331359,06:30:00
-8.938888888888878,34.0,323.00503050789905,06:30:15
-8.89722222222221,34.0,323.1944242826622,06:30:30
-8.855555555555544,34.0,323.3838180574254,06:30:45
-8.813888888888876,34.0,323.5732118321885,06:31:00
-8.77222222222221,34.0,323.7626056069517,06:31:15
-8.730555555555544,34.0,323.95199938171487,06:31:30
-8.688888888888876,34.0,324.14139315647805,06:31:45
-8.64722222222221,34.0,324.3307869312412,06:32:00
-8.605555555555544,34.0,324.52018070600434,06:32:15
-8.563888888888876,34.0,324.7095744807675,06:32:30
-8.52222222222221,34.0,324.8989682555307,06:32:45
-8.480555555555542,34.0,325.08836203029387,06:33:00
-8.438888888888876,34.0,325.277755805057,06:33:15
-8.39722222222221,34.0,325.46714957982016,06:33:30
-8.355555555555542,34.0,325.65654335458333,06:33:45
-8.313888888888876,34.0,325.8459371293465,06:34:00
-8.272222222222208,34.0,326.0353309041097,06:34:15
-8.230555555555542,34.0,326.2247246788728,06:34:30
-8.188888888888876,34.0,326.414118453636,06:34:45
-8.147222222222208,34.0,326.60351222839915,06:35:00
-8.105555555555542,34.0,326.79290600316233,06:35:15
-8.063888888888876,34.0,326.98229977792545,06:35:30
-8.02222222222221,34.0,327.1716935526886,06:35:45
-7.980555555555542,34.0,327.3610873274518,06:36:00
-7.938888888888876,34.0,327.550481102215,06:36:15
-7.897222222222209,34.0,327.73987487697815,06:36:30
-7.855555555555543,34.0,327.92926865174127,06:36:45
-7.813888888888876,34.0,328.11866242650444,06:37:00
-7.772222222222209,34.0,328.3080562012676,06:37:15
-7.730555555555543,34.0,328.4974499760308,06:37:30
-7.688888888888876,34.0,328.6868437507939,06:37:45
-7.647222222222209,34.0,328.8762375255571,06:38:00
-7.605555555555543,34.0,329.06563130032026,06:38:15
-7.563888888888876,34.0,329.25502507508344,06:38:30
-7.522222222222209,34.0,329.4444188498466,06:38:45
-7.480555555555543,34.0,329.6338126246098,06:39:00
-7.438888888888876,34.0,329.82320639937296,06:39:15
-7.3972477064220055,34.0,330.01248433696503,06:39:30
-7.355963302752281,34.0,330.2001405541616,06:39:45
-7.314678899082556,34.0,330.38779677135807,06:40:00
-7.273394495412831,34.0,330.5754529885546,06:40:15
-7.232110091743106,34.0,330.7631092057511,06:40:30
-7.190825688073382,34.0,330.95076542294765,06:40:45
-7.149541284403657,34.0,331.1384216401442,06:41:00
-7.108256880733932,34.0,331.3260778573407,06:41:15
-7.0669724770642075,34.0,331.51373407453724,06:41:30
-7.025688073394483,34.0,331.7013902917338,06:41:45
-6.984403669724758,34.0,331.8890465089303,06:42:00
-6.943119266055033,34.0,332.0767027261268,06:42:15
-6.901834862385308,34.0,332.2643589433234,06:42:30
-6.860550458715584,34.0,332.45201516051986,06:42:45
-6.819266055045859,34.0,332.6396713777164,06:43:00
-6.777981651376134,34.0,332.82732759491296,06:43:15
-6.7366972477064095,34.0,333.01498381210945,06:43:30
-6.695412844036685,34.0,333.202640029306,06:43:45
-6.65412844036696,34.0,333.39029624650254,06:44:00
-6.612844036697235,34.0,333.57795246369903,06:44:15
-6.57155963302751,34.0,333.7656086808956,06:44:30
-6.530275229357786,34.0,333.95326489809213,06:44:45
-6.488990825688061,34.0,334.1409211152886,06:45:00
-6.447706422018336,34.0,334.32857733248517,06:45:15
-6.406422018348612,34.0,334.5162335496817,06:45:30
-6.365137614678886,34.0,334.7038897668782,06:45:45
-6.323853211009162,34.0,334.89154598407475,06:46:00
-6.2825688073394375,34.0,335.0792022012713,06:46:15
-6.241284403669712,34.0,335.2668584184678,06:46:30
-6.199999999999988,34.0,335.45451463566434,06:46:45
-6.158715596330263,34.0,335.6421708528609,06:47:00
-6.117431192660538,34.0,335.82982707005743,06:47:15
-6.076146788990814,34.0,336.0174832872539,06:47:30
-6.034862385321089,34.0,336.20513950445047,06:47:45
-5.993577981651364,34.0,336.392795721647,06:48:00
-5.9522935779816395,34.0,336.58045193884357,06:48:15
-5.911009174311914,34.0,336.7681081560401,06:48:30
-5.86972477064219,34.0,336.9557643732366,06:48:45
-5.828440366972465,34.0,337.14342059043315,06:49:00
-5.78715596330274,34.0,337.3310768076297,06:49:15
-5.745871559633016,34.0,337.5187330248262,06:49:30
-5.70458715596329,34.0,337.70638924202274,06:49:45
-5.663302752293566,34.0,337.8940454592193,06:50:00
-5.6220183486238415,34.0,338.0817016764158,06:50:15
-5.580733944954116,34.0,338.2693578936123,06:50:30
-5.539449541284392,34.0,338.45701411080887,06:50:45
-5.498165137614667,34.0,338.64467032800536,06:51:00
-5.456880733944942,34.0,338.8323265452019,06:51:15
-5.415596330275218,34.0,339.01998276239846,06:51:30
-5.374311926605492,34.0,339.20763897959495,06:51:45
-5.333027522935768,34.0,339.3952951967915,06:52:00
-5.291743119266044,34.0,339.54542160600823,06:52:15
-5.250458715596318,34.0,339.5454287833059,06:52:30
-5.209174311926594,34.0,339.5454359606035,06:52:45
-5.1678899082568694,34.0,339.54544313790115,06:53:00
-5.126605504587144,34.0,339.5454503151988,06:53:15
-5.08532110091742,34.0,339.54545749249644,06:53:30
-5.044036697247694,34.0,339.5454646697941,06:53:45
-5.00275229357797,34.0,339.54547184709173,06:54:00
-4.961467889908246,34.0,339.4578994242199,06:54:15
-4.92018348623852,34.0,339.36407131562163,06:54:30
-4.878899082568796,34.0,339.2702432070233,06:54:45
-4.8376146788990715,34.0,339.1764150984251,06:55:00
-4.796330275229346,34.0,339.08258698982684,06:55:15
-4.755045871559622,34.0,338.98875888122853,06:55:30
-4.7137614678898965,34.0,338.8949307726303,06:55:45
-4.672477064220172,34.0,338.80110266403204,06:56:00
-4.631192660550448,34.0,338.70727455543374,06:56:15
-4.589908256880722,34.0,338.6134464468355,06:56:30
-4.548623853210998,34.0,338.51961833823725,06:56:45
-4.5073394495412735,34.0,338.42579022963895,06:57:00
-4.466055045871548,34.0,338.3319621210407,06:57:15
-4.424770642201824,34.0,338.23813401244246,06:57:30
-4.3834862385320985,34.0,338.14430590384416,06:57:45
-4.342201834862374,34.0,338.0504777952459,06:58:00
-4.30091743119265,34.0,337.95664968664767,06:58:15
-4.259633027522924,34.0,337.86282157804936,06:58:30
-4.2183486238532,34.0,337.7689934694511,06:58:45
-4.177064220183476,34.0,337.6751653608529,06:59:00
-4.13577981651375,34.0,337.58133725225457,06:59:15
-4.095312499999989,34.00218394886364,337.4893661583057,06:59:30
-4.060156249999989,34.01856356534091,337.40946565957745,06:59:45
-4.024999999999989,34.034943181818186,337.32956516084926,07:00:00
-3.9898437499999893,34.05132279829546,337.24966466212106,07:00:15
-3.9546874999999893,34.06770241477273,337.1697641633928,07:00:30
-3.9195312499999893,34.084082031250006,337.0898636646646,07:00:45
-3.8843749999999893,34.10046164772728,337.0099631659364,07:01:00
-3.8492187499999893,34.11684126420455,336.93006266720823,07:01:15
-3.8140624999999893,34.133220880681826,336.85016216848,07:01:30
-3.77969924812029,34.15049982911826,336.7720639366404,07:01:45
-3.7458646616541245,34.16837833219413,336.6951672160599,07:02:00
-3.7120300751879594,34.18625683527,336.61827049547935,07:02:15
