Flight_Nr,28,Cost,1054.111067812319
Long,Lat,Flight_Level,Time
-30,52,330,06:40:00
-29.5,52.05500979546813,331.5548476537116,06:43:04
-29.0,52.1109903990007,333.0274167792327,06:46:08
-28.5,52.16794181059773,334.41770737656327,06:49:12
-28.0,52.225864030259224,335.72571944570325,06:52:16
-27.5,52.28475705798517,336.9514529866529,06:55:21
-27.0,52.34462089377558,338.09490799941193,06:58:26
-26.5,52.40545553763044,339.1560844839805,07:01:30
-26.0,52.46726098954978,340.13498244035856,07:04:34
-25.5,52.53003724953357,341.03160186854626,07:07:39
-25.0,52.593784317581814,341.84594276854324,07:10:44
-24.5,52.65850219369452,342.5780051403499,07:13:49
-24.0,52.72419087787168,343.22778898396587,07:16:54
-23.5,52.790850370113304,343.79529429939146,07:19:58
-23.0,52.85848067041939,344.2805210866266,07:23:03
-22.5,52.92708177878993,344.6834693456712,07:26:08
-22.0,52.996653695224936,345.00413907652535,07:29:13
-21.5,53.0671964197244,345.24253027918894,07:32:18
-21.0,53.13870995228832,345.39864295366203,07:35:24
-20.5,53.2111942929167,345.4724770999447,07:38:30
-20.0,53.284649441609545,345.46403271803683,07:41:36
-19.5,53.35907539836684,345.3733098079384,07:44:42
-19.0,53.4344721631886,345.20030836964963,07:47:48
-18.5,53.51083973607481,344.94502840317017,07:50:54
-18.0,53.58817811702549,344.6074699085003,07:54:00
-17.5,53.66648730604063,344.1876328856399,07:57:06
-17.0,53.74576730312023,343.68551733458906,08:00:12
-16.5,53.82601810826428,343.1011232553478,08:03:18
-16.0,53.907239721472806,342.43445064791587,08:06:25
-15.5,53.98943214274577,341.6854995122935,08:09:31
-15.0,54.072595372083214,340.8542698484807,08:12:38
-14.5,54.15672940948511,339.9407616564773,08:15:44
-14.0,54.24183425495145,338.9449749362835,08:18:51
-13.5,54.32790990848227,337.8669096878991,08:21:58
-13.0,54.41495637007754,336.7318740065219,08:25:05
-12.5,54.50297363973726,335.77395356759246,08:28:12
-12.0,54.59196171746146,335.0500854974826,08:31:19
-11.5,54.681920603250106,334.5602697961923,08:34:27
-11.0,54.77285029710322,334.3045064637214,08:37:34
-10.5,54.86475079902078,334.2827955000702,08:40:42
-10.0,54.95762210900282,334.49513690523844,08:43:50
-9.5,55.051464227049294,334.9415306792262,08:46:57
-9.0,55.14627715316024,335.6219768220337,08:50:05
-8.5,55.24206088733564,336.53647533366046,08:53:13
-8.0,55.33881542957551,337.68502621410687,08:56:21
-7.5,55.43654077987984,339.06762946337284,08:59:29
-7.0,55.53523693824862,340.6842850814583,09:02:37
-6.5,55.63471071697401,342.5349930683633,09:05:46
-6.0,55.7328705589823,344.6197534240878,09:08:54
-5.5,55.82914599565534,346.93856614863193,09:12:02
-5.0,55.923537026993145,349.49143124199554,09:15:10
-4.5,56.01604365299573,352.2783487041787,09:18:20
-4.0,56.106665873663076,355.29931853518144,09:21:29
