Flight_Nr,6,Cost,1065.3747163938415
Long,Lat,Flight_Level,Time
-30,54,290,07:55:00
-29.5,54.06348662488641,295.0136259155253,07:58:01
-29.0,54.12640659504815,299.81072713669647,08:01:02
-28.5,54.18875991048525,304.3913036635136,08:04:04
-28.0,54.2505465711977,308.7553554959766,08:07:05
-27.5,54.311766577185516,312.9028826340855,08:10:08
-27.0,54.372419928448686,316.83388507784025,08:13:11
-26.5,54.43250662498721,320.54836282724096,08:16:14
-26.0,54.49202666680108,324.0463158822875,08:19:16
-25.5,54.55098005389032,327.32774424298003,08:22:19
-25.0,54.60936678625491,330.3926479093184,08:25:24
-24.5,54.66718686389485,333.24102688130273,08:28:28
-24.0,54.72444028681014,335.8728811589329,08:31:32
-23.5,54.781127055000795,338.288210742209,08:34:36
-23.0,54.8372471684668,340.48701563113093,08:37:40
-22.5,54.89280062720817,342.4692958256988,08:40:44
-22.0,54.947787431224874,344.2350513259126,08:43:48
-21.5,55.00220758051695,345.78428213177216,08:46:52
-21.0,55.05606107508437,347.11698824327783,08:49:56
-20.5,55.10934791492716,348.23316966042927,08:52:59
-20.0,55.162068100045296,349.1328263832266,08:56:03
-19.5,55.21422163043879,349.81595841166984,08:59:07
-19.0,55.26580850610763,350.2825657457591,09:02:12
-18.5,55.31682872705183,350.53264838549416,09:05:18
-18.0,55.36728229327139,350.5662063308751,09:08:24
-17.5,55.4171692047663,350.3832395819019,09:11:29
-17.0,55.466489461536554,349.98374813857464,09:14:33
-16.5,55.51524306358219,349.3677320008933,09:17:36
-16.0,55.56343001090316,348.53519116885786,09:20:40
-15.5,55.611050303499496,347.4861256424683,09:23:44
-15.0,55.65810394137118,346.22053542172466,09:26:47
-14.5,55.70459092451823,344.738420506627,09:29:51
-14.0,55.75051125294061,343.0397808971751,09:32:54
-13.5,55.79586492663837,341.1924083514664,09:35:58
-13.0,55.84065194561147,339.47503055131415,09:39:01
-12.5,55.88487230985993,337.91778422525823,09:42:04
-12.0,55.92852601938375,336.5206693732988,09:45:07
-11.5,55.97161307418291,335.28368599543575,09:48:10
-11.0,56.01413347425744,334.2068340916692,09:51:13
-10.5,56.05608721960732,333.29011366199893,09:54:16
-10.0,56.097474310232556,332.5335247064251,09:57:19
-9.5,56.13829474613314,331.9370672249477,10:00:22
-9.0,56.17854852730909,331.50074121756677,10:03:25
-8.5,56.218345578459434,331.22454668428213,10:06:28
-8.0,56.2591159931898,331.1084836250941,10:09:31
-7.5,56.30130000663706,331.1525520400023,10:12:35
-7.0,56.344897618801205,331.356751929007,10:15:38
-6.5,56.38990882968223,331.7210832921081,10:18:41
-6.0,56.43633363928016,332.2455461293056,10:21:44
-5.5,56.484172047594974,332.93014044059953,10:24:48
-5.0,56.533424054626686,333.7748662259899,10:27:52
-4.5,56.584089660375284,334.77972348547667,10:30:56
-4.0,56.63616886484077,335.94471221905985,10:34:00
-3.5,56.68966166802315,337.2698324267394,10:37:04
-3.0,56.74456806992243,338.75508410851546,10:40:08
-2.5,56.80088807053858,340.28540013248676,10:43:12
-2.0,56.85862166987163,341.74569180296214,10:46:16
-1.5,56.91776886792158,343.1359591196888,10:49:20
-1.0,56.97832966468842,344.45620208266706,10:52:25
-0.5,57.04030406017213,345.7064206918968,10:55:30
0.0,57.10369205437276,346.8866149473779,10:58:35
