Flight_Nr,0,Cost,803.8125007020685
Long,Lat,Flight_Level,Time
-30.0,56.0,250.0,07:15:00
-29.430555555555557,56.43096096316289,263.5928137866908,07:20:00
-28.83130081300813,56.86088907997956,277.11408763722545,07:25:00
-28.21097046413502,57.28099089906398,290.2828648656651,07:30:00
-27.56896551724138,57.689494085287045,303.0395692390184,07:35:00
-26.910714285714285,58.07795013729845,315.1105613191412,07:40:00
-26.237556561085974,58.44414143574807,326.4239080687596,07:45:00
-25.55069124423963,58.78830457726392,336.9889610490396,07:50:00
-24.845238095238095,59.10601084601384,346.65262226369805,07:55:00
-24.12378640776699,59.397266078269844,355.4183215861564,08:00:00
-23.381909547738694,59.65971702951928,363.20241728640383,08:05:00
-22.622448979591837,59.88958474143317,369.88302896436426,08:10:00
-21.848167539267017,60.08343059692946,375.3494746035556,08:15:00
-21.058201058201057,60.24039815903096,379.57224716924753,08:20:00
-20.25537634408602,60.35431803763353,382.350104390796,08:25:00
-19.445652173913043,60.427440444434225,383.7651830235271,08:30:00
-18.630434782608695,60.45395916366975,383.62651986883424,08:35:00
-17.815217391304348,60.43582135419858,382.0056108472769,08:40:00
-17.002702702702702,60.37510987553852,378.97496842497617,08:45:00
-16.197860962566846,60.26687563696066,374.3765335972035,08:50:00
-15.405759162303665,60.12008937283159,368.51439709293703,08:55:00
-14.626288659793815,59.93302684155053,361.33119185590357,09:00:00
-13.863636363636363,59.710283711617606,353.0362212407137,09:05:00
-13.111940298507463,59.45237871573583,344.5698172318303,09:10:00
-12.380382775119617,59.16426741136728,337.33351792859867,09:15:00
-11.665876777251185,58.847521273206354,331.2780399273494,09:20:00
-10.965909090909092,58.50529548784279,326.2604141384276,09:25:00
-10.28310502283105,58.14544836192588,322.365457965502,09:30:00
-9.590697674418605,57.794796972742745,319.27294368176393,09:35:00
-8.879807692307692,57.4643537563433,317.1002299455256,09:40:00
-8.151960784313726,57.15601654191207,315.89227400973743,09:45:00
-7.409547738693467,56.87214562411101,315.69872293263643,09:50:00
-6.650510204081633,56.61551175102762,316.6396474805611,09:55:00
-5.877604166666667,56.387507457842915,318.7272496145484,10:00:00
-5.08994708994709,56.19032107496001,322.0469221019826,10:05:00
-4.287634408602151,56.027015410213245,326.70128069617857,10:10:00
-3.4809782608695654,55.89785906449061,332.5684540953946,10:15:00
-2.6639344262295084,55.807910660661676,339.639110558759,10:20:00
-1.8434065934065935,55.754751408460244,346.38338315625634,10:25:00
-1.0244565217391304,55.73902780198351,352.3848595821412,10:30:00
-0.20652173913043478,55.7630187033498,357.5772428005541,10:35:00
0.6086956521739131,55.805091394546785,362.0434811455619,10:40:00
1.4239130434782608,55.85454182652644,365.760193602056,10:45:00
2.2364130434782608,55.91098804936714,368.70048810725706,10:50:00
3.0486486486486486,55.973979820075165,370.93946500427757,10:55:00
3.8594594594594596,56.044137340632425,372.3981487396307,11:00:00
4.669354838709677,56.120991273577864,373.13223597014485,11:05:00
5.475806451612903,56.20410496254942,373.1604262059668,11:10:00
6.28494623655914,56.29486025956293,372.402921725686,11:15:00
7.091397849462366,56.39177341052517,370.9587283404924,11:20:00
7.897849462365591,56.49566397625034,368.79667419871635,11:25:00
8.70053475935829,56.605940661618405,366.58671670481465,11:30:00
9.5,56.72208781122944,364.7012465208563,11:35:00
10.302139037433156,56.84600429015132,363.1963870039163,11:40:00
11.101063829787234,56.975729973505295,362.0281143670987,11:45:00
11.896825396825397,57.1117147566036,361.21950390855284,11:50:00
12.69047619047619,57.25405812867729,360.765273569332,11:55:00
13.48157894736842,57.40217425687122,360.63907449817634,12:00:00
14.271052631578947,57.55708382276235,360.88524635466047,12:05:00
15.060526315789474,57.718077254242644,361.45034351153066,12:10:00
15.848167539267015,57.885547693444906,362.3732525111814,12:15:00
16.63350785340314,58.05886135541336,363.6254218315478,12:20:00
17.416666666666668,58.23809378520968,365.2096206458258,12:25:00
18.194300518134714,58.42264276683672,367.12762845376614,12:30:00
18.971502590673577,58.61306755627932,369.3579615403008,12:35:00
19.74484536082474,58.80934509048337,371.93359792737897,12:40:00
20.51794871794872,59.01130328112559,374.809410758867,12:45:00
21.287179487179486,59.219040570170364,378.02679875214744,12:50:00
22.055837563451778,59.43236802225276,381.5429436127318,12:55:00
22.81725888324873,59.65017175510686,385.36592309682817,13:00:00
23.578282828282827,59.873644099292534,389.04127560445517,13:05:00

Flight_Nr,0,Cost,776.4593614389232
Long,Lat,Flight_Level,Time
-30.0,56.0,250.0,07:15:00
-29.377682403433475,56.38749520649745,263.23104492119353,07:20:00
-28.729257641921397,56.77316428473764,276.33193437586425,07:25:00
-28.06081081081081,57.151819085323424,289.1202722621191,07:30:00
-27.375,57.51780866294057,301.38812360217736,07:35:00
-26.67906976744186,57.867462033889055,313.01329198906325,07:40:00
-25.973933649289098,58.200452497794984,323.9855301168501,07:45:00
-25.259615384615383,58.51243456707153,334.14022231699437,07:50:00
-24.533980582524272,58.807720015342234,343.6357787415419,07:55:00
-23.800492610837438,59.079674930521385,352.2288953059523,08:00:00
-23.055,59.33273336359269,360.0779063693755,08:05:00
-22.29591836734694,59.56267488083101,367.01918051485967,08:10:00
-21.52577319587629,59.77100193997797,373.11554945794626,08:15:00
-20.744791666666668,59.95232964528102,378.1634844295182,08:20:00
-19.95767195767196,60.1090336474386,382.26397935228374,08:25:00
-19.16042780748663,60.237105834521664,385.2558407978114,08:30:00
-18.354054054054053,60.33798600562406,387.195952309711,08:35:00
-17.543243243243243,60.41013857782066,388.0370795048164,08:40:00
-16.72826086956522,60.45070236959241,387.6714185464415,08:45:00
-15.912568306010929,60.462481726006345,386.2133209327599,08:50:00
-15.095108695652174,60.44314580989585,383.571992668306,08:55:00
-14.281081081081082,60.39308855603278,379.774500493913,09:00:00
-13.470430107526882,60.314770124647595,375.0318522727951,09:05:00
-12.667553191489361,60.205583768234284,370.189444266965,09:10:00
-11.871052631578948,60.06929603804395,365.50397955262457,09:15:00
-11.083769633507853,59.90622681246918,360.99287610657586,09:20:00
-10.306701030927835,59.71755181585444,356.6615193405145,09:25:00
-9.533505154639176,59.51993753301005,352.4611509460969,09:30:00
-8.75130890052356,59.33071514996848,348.33841059848015,09:35:00
-7.962962962962963,59.15029229900274,344.2940942467838,09:40:00
-7.169312169312169,58.980689319091375,340.3522204578069,09:45:00
-6.372340425531915,58.82133448100654,336.5119149838441,09:50:00
-5.572192513368984,58.672747406092824,332.77916211155133,09:55:00
-4.764864864864865,58.534913989099685,329.143143158889,10:00:00
-3.953551912568306,58.407539782116636,325.6091965906237,10:05:00
-3.133879781420765,58.29148350841857,322.1749212122384,10:10:00
-2.313186813186813,58.18720611047279,319.02545858032903,10:15:00
-1.489010989010989,58.09409755637942,316.359043999225,10:20:00
-0.6629834254143646,58.01394408838442,314.2725268772581,10:25:00
0.16574585635359115,57.94540121667908,312.7075931917833,10:30:00
0.994475138121547,57.88871619370785,311.6704038778776,10:35:00
1.8232044198895028,57.845327837936395,311.2249948634721,10:40:00
2.6519337016574585,57.8136896261234,311.3051220851898,10:45:00
3.4833333333333334,57.79253241995556,311.92093875370085,10:50:00
4.3121546961325965,57.7806862949821,313.1228823935409,10:55:00
5.143646408839779,57.77701420116257,314.8572032770055,11:00:00
5.972375690607735,57.78170817824321,317.12338459016036,11:05:00
6.803867403314917,57.79551765333445,319.9827504833089,11:10:00
7.632596685082873,57.81747017636623,323.3499187227412,11:15:00
8.46132596685083,57.84782894941398,326.8611353053156,11:20:00
9.289617486338798,57.8871545842192,329.68614955261256,11:25:00
10.109289617486338,57.934081814167726,331.81757757644476,11:30:00
10.92896174863388,57.98939129502433,333.25402181664924,11:35:00
11.748633879781421,58.05332058045848,333.9757863765241,11:40:00
12.565573770491802,58.12493062015026,334.0406550966247,11:45:00
13.383152173913043,58.20520829862524,333.39156936611136,11:50:00
14.19836956521739,58.29351333756006,332.05957766427804,11:55:00
15.010928961748634,58.389313008023876,330.0866673020538,12:00:00
15.830601092896174,58.49491599432898,327.3532088404924,12:05:00
16.650273224043715,58.60852793291873,323.95571729012084,12:10:00
17.467391304347824,58.72988149930614,319.8975919723248,12:15:00
18.282608695652176,58.85973500701442,315.1207604119905,12:20:00
19.095628415300546,58.99703211308511,309.71062346875595,12:25:00
19.91304347826087,59.14347330575087,303.5746310206048,12:30:00
20.724324324324325,59.297199402509165,296.7895684822674,12:35:00
21.52659574468085,59.45679259059865,289.45186413163594,12:40:00
22.324468085106382,59.624019177653615,281.4489437654381,12:45:00
23.115384615384617,59.79724057785763,272.89788015474664,12:50:00
23.880710659898476,59.97233603291427,268.5264753926802,12:55:00

Flight_Nr,0,Cost,795.2211799061715
Long,Lat,Flight_Level,Time
-30.0,56.0,250.0,07:15:00
-29.426070038910506,56.425483297861476,260.7250520440581,07:20:00
-28.834016393442624,56.844618696790064,271.31436490804646,07:25:00
-28.214583333333334,57.2619190207974,281.88457386099736,07:30:00
-27.57725321888412,57.66903620671917,292.22686863592634,07:35:00
-26.917410714285715,58.06478481126206,302.3170199194638,07:40:00
-26.244343891402714,58.4416728250815,311.96692228308257,07:45:00
-25.557603686635943,58.80102110804851,321.2086583094744,07:50:00
-24.8561320754717,59.13797652099339,329.9268121703951,07:55:00
-24.141826923076923,59.45252410868727,338.11929916393734,08:00:00
-23.413366336633665,59.743228863955196,345.7529101143813,08:05:00
-22.66915422885572,60.00738690823994,352.7642577361231,08:10:00
-21.913265306122447,60.243963277876745,359.1248177655915,08:15:00
-21.144329896907216,60.44955578127742,364.75425147728794,08:20:00
-20.35978835978836,60.62443870460988,369.6614641929442,08:25:00
-19.566137566137566,60.76561091048954,373.76857996377646,08:30:00
-18.763440860215052,60.869594458574035,376.99214030868154,08:35:00
-17.951351351351352,60.93889994829119,379.39266479288705,08:40:00
-17.13858695652174,60.9679522811099,380.8285339788346,08:45:00
-16.32336956521739,60.9591951052151,381.35996361374134,08:50:00
-15.508152173913043,60.91361304354035,381.0083339576427,08:55:00
-14.698924731182796,60.827068645515936,379.6689813546051,09:00:00
-13.896825396825397,60.70593919017001,377.502327527584,09:05:00
-13.107329842931938,60.549673783801424,374.7043056423621,09:10:00
-12.330769230769231,60.360311304157314,371.6470556174547,09:15:00
-11.565989847715736,60.14080379477747,368.36697600214507,09:20:00
-10.817733990147783,59.89156061712737,364.87664583064645,09:25:00
-10.08495145631068,59.61746781538522,361.2138569621101,09:30:00
-9.368544600938968,59.31834777749369,357.37891965262577,09:35:00
-8.670506912442397,58.99839502695263,353.40991867705026,09:40:00
-7.9842342342342345,58.657896437952864,349.2963235587347,09:45:00
-7.311946902654867,58.29497230794063,345.02713489867006,09:50:00
-6.654347826086957,57.916202499354895,340.65737139374886,09:55:00
-6.006465517241379,57.527838559976615,336.1626889035051,10:00:00
-5.337899543378995,57.15870176851027,331.291821986329,10:05:00
-4.6415094339622645,56.813511669158316,326.0070111104518,10:10:00
-3.9183168316831685,56.499725910245864,320.2788221581372,10:15:00
-3.169191919191919,56.22500200804884,314.07505543592725,10:20:00
-2.393617021276596,55.99106577352963,307.715330175653,10:25:00
-1.5913978494623655,55.8053055178415,301.804784451515,10:30:00
-0.771978021978022,55.6754017785144,296.5542387523897,10:35:00
0.057692307692307696,55.60144866425099,291.9949784548203,10:40:00
0.8839779005524862,55.59052599660019,288.2790346171361,10:45:00
1.7076502732240437,55.63939400743552,285.3604773391065,10:50:00
2.521390374331551,55.743454041034695,283.21048949026255,10:55:00
3.318421052631579,55.906218998479524,281.90455653473157,11:00:00
4.1015625,56.103150406054226,281.30111310208514,11:05:00
4.884816753926701,56.30225909658804,281.42059026518183,11:10:00
5.667539267015707,56.49746541236851,282.25438942948807,11:15:00
6.452879581151833,56.68970266150344,283.77783131392727,11:20:00
7.242105263157895,56.87886391116678,286.07249358868427,11:25:00
8.029411764705882,57.06404731406442,288.9811184089438,11:30:00
8.833333333333334,57.24895211192075,292.0373657032302,11:35:00
9.63978494623656,57.43061543935616,294.93267149820144,11:40:00
10.446236559139784,57.608370056989244,297.6536112880561,11:45:00
11.25268817204301,57.781953194413155,300.18846298841663,11:50:00
12.059139784946236,57.951791853539056,302.5562749863965,11:55:00
12.865591397849462,58.11747545560619,304.7387315251559,12:00:00
13.675675675675675,58.27995198759718,306.75465966174227,12:05:00
14.48913043478261,58.43925209688156,308.6071199270021,12:10:00
15.301075268817204,58.59390089285635,310.26183908020005,12:15:00
16.107526881720432,58.74373615475866,311.7373074049363,12:20:00
16.913978494623656,58.88956416795608,313.0340139429144,12:25:00
17.72043010752688,59.0313192398469,314.1490281730398,12:30:00
18.52972972972973,59.169805796424555,315.09984080325887,12:35:00
19.342391304347824,59.304572941423416,315.86301812770625,12:40:00
20.157608695652176,59.43583262368549,316.4532216842742,12:45:00
20.972826086956523,59.56315771183208,316.86790454670745,12:50:00
21.78804347826087,59.68614976595277,317.0892924674985,12:55:00
22.60326086956522,59.80529023427264,317.13886266238563,13:00:00
23.420765027322403,59.920649390612176,317.0049804954403,13:05:00

Flight_Nr,0,Cost,763.5596372700107
-30.0,56.0,250.0,07:15:00
-29.43916349809886,56.43637034161141,260.724018646164,07:20:00
-28.86144578313253,56.86552544542625,271.25441868516555,07:25:00
-28.255102040816325,57.29396945174883,281.7489326264288,07:30:00
-27.62923728813559,57.713047385878475,291.99360206443583,07:35:00
-26.98237885462555,58.121308805136145,301.95070200052027,07:40:00
-26.32,58.509579779862925,311.39084130313614,07:45:00
-25.645454545454545,58.878648968741636,320.3361236155899,07:50:00
-24.953271028037385,59.22866751221634,328.7869743119435,07:55:00
-24.247619047619047,59.55253463745191,336.5657992452772,08:00:00
-23.52657004830918,59.85430757423604,343.77435478135027,08:05:00
-22.787128712871286,60.12704871127914,350.23472177004254,08:10:00
-22.037688442211056,60.371628894809945,355.9742303625233,08:15:00
-21.27319587628866,60.58231142121588,360.84415359363464,08:20:00
-20.49206349206349,60.763213568334436,364.94798418472624,08:25:00
-19.6968085106383,60.90477797266935,368.044758466832,08:30:00
-18.89189189189189,61.01025625921997,370.21977158094757,08:35:00
-18.08108108108108,61.07543730224116,371.3685078914949,08:40:00
-17.266304347826086,61.09855611102114,371.44737987617737,08:45:00
-16.45108695652174,61.08244645503094,370.53049579786716,08:50:00
-15.637837837837838,61.023027035045324,368.5157878820216,08:55:00
-14.831550802139038,60.92413501804165,365.5037423744873,09:00:00
-14.034391534391535,60.78798847163973,361.5519958292892,09:05:00
-13.251295336787564,60.613048600250615,357.0421733580756,09:10:00
-12.47979797979798,60.40642753728112,352.9134242791736,09:15:00
-11.725,60.1651766785541,349.324198419326,09:20:00
-10.980582524271844,59.895733909515045,346.1470827209478,09:25:00
-10.25598086124402,59.59707498303639,343.4734535189055,09:30:00
-9.546948356807512,59.27608593352402,341.1882172977098,09:35:00
-8.857466063348417,58.93175417640879,339.3366105744344,09:40:00
-8.185840707964601,58.568546801000714,337.8529246239072,09:45:00
-7.530434782608696,58.18862981298981,336.6984117669106,09:50:00
-6.893305439330544,57.79147092261276,335.89655152751556,09:55:00
-6.268595041322314,57.38021917693031,335.39038157375046,10:00:00
-5.636752136752137,56.976387077837025,335.1512173217657,10:05:00
-4.972093023255814,56.60644899634695,335.2001288406976,10:10:00
-4.264563106796117,56.28721962986711,335.6317179035,10:15:00
-3.520100502512563,56.02010769359602,336.4358961270634,10:20:00
-2.7367021276595747,55.83093195989499,337.7330970071138,10:25:00
-1.9262295081967213,55.720181656842854,339.3906437342454,10:30:00
-1.1043956043956045,55.705254339738474,341.3906718389031,10:35:00
-0.2876344086021505,55.78537732783643,343.68967543511945,10:40:00
0.5076530612244898,55.94829028180539,346.20656853914863,10:45:00
1.2635467980295567,56.19367054889192,348.89561580303985,10:50:00
1.9857142857142858,56.485967863846085,351.6854397266487,10:55:00
2.704326923076923,56.780879382929356,354.7256597799632,11:00:00
3.427536231884058,57.06639307411037,358.00686653196215,11:05:00
4.159313725490196,57.34207639908015,361.58504070941234,11:10:00
4.898514851485149,57.60814511000587,365.44194888187184,11:15:00
5.6425,57.86260357043434,369.58424118150015,11:20:00
6.3925,58.10610307114527,374.01427155607826,11:25:00
7.149746192893401,58.338238129814094,378.75504253584694,11:30:00
7.913265306122449,58.558889511792785,383.76374114454967,11:35:00
8.68298969072165,58.766924062250254,388.319855502356,11:40:00
9.458549222797927,58.96309433341549,392.0466671130666,11:45:00
10.239583333333334,59.14530145991801,394.7953784297395,11:50:00
11.023684210526316,59.31483664194464,396.6787755499599,11:55:00
11.814814814814815,59.469995577940395,397.5387683528815,12:00:00
12.611702127659575,59.61206130019319,397.4742771029467,12:05:00
13.409574468085106,59.73916034838431,396.4187541314579,12:10:00
14.21236559139785,59.851494015492115,394.3391596990624,12:15:00
15.018918918918919,59.94991091868137,391.304616853659,12:20:00
15.82972972972973,60.03217247603029,387.1628082788743,12:25:00
16.64054054054054,60.09951466970063,382.0446359916893,12:30:00
17.451351351351352,60.15158607999119,375.9271021316405,12:35:00
18.266304347826086,60.18744688552305,368.70004073974155,12:40:00
19.081967213114755,60.2084244123944,360.49063775317495,12:45:00
19.89945652173913,60.21326650838793,351.20383165343696,12:50:00
20.721311475409838,60.202024469239156,340.81314938524434,12:55:00
21.544198895027623,60.1755155664846,329.41123288018883,13:00:00
22.37087912087912,60.13194419734629,316.84814513635206,13:05:00
23.2,60.072202062398766,303.198126261106,13:10:00

Flight_Nr,0,Cost,777.3364463951941
-30.0,56.0,250.0,07:15:00
-29.972324723247233,56.022117537080675,250.63464633527016,07:15:15
-29.944649446494466,56.04423507416134,251.26929267054035,07:15:30
-29.916974169741696,56.06635261124202,251.9039390058105,07:15:45
-29.88929889298893,56.08847014832269,252.53858534108068,07:16:00
-29.861623616236162,56.11058768540337,253.17323167635084,07:16:15
-29.833948339483396,56.132705222484034,253.80787801162103,07:16:30
-29.80627306273063,56.15482275956471,254.4425243468912,07:16:45
-29.77859778597786,56.176940296645384,255.07717068216135,07:17:00
-29.75092250922509,56.19905783372605,255.7118170174315,07:17:15
-29.723247232472325,56.221175370806726,256.3464633527017,07:17:30
-29.695571955719558,56.2432929078874,256.98110968797187,07:17:45
-29.66789667896679,56.26541044496807,257.61575602324206,07:18:00
-29.64022140221402,56.28752798204874,258.2504023585122,07:18:15
-29.612546125461254,56.30964551912942,258.8850486937824,07:18:30
-29.584870848708487,56.33176305621009,259.5196950290525,07:18:45
-29.55719557195572,56.35388059329076,260.1543413643227,07:19:00
-29.529520295202953,56.375998130371435,260.7889876995929,07:19:15
-29.501845018450183,56.39811566745211,261.423634034863,07:19:30
-29.472868217054263,56.4203955980161,262.06226773626605,07:19:45
-29.4437984496124,56.44268712811461,262.7011862495357,07:20:00
